{51C9A881-D444-45FF-89A8-81D444F5FF0A},1671141418,CAFEF00D650200000000000013487355,149709077,9.30063E+15,500437043,513288246,500450047,513301250,53367,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,1/9/19,1/15/19,1/12/19,1/3/19,656111139,53367,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,656126400,1/3/19,1/3/19,G,9.2,1671141417,1671141418,N,N,N,SP,01425-011,BRA,I,N,N,N,?,?,?,?,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,3,1/15/19,N,?,N,?,N,?,N,?,N,?,Y,12/18/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,1/6/15,N,?,N,?,Y,7/9/12,N,?,N,?,Y,1/10/19,N,?,N,?,N,?,1/15/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,7,Deluxe,1,1,7,Deluxe,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,160,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{AF842473-DDE0-4551-AF1E-3458164600A7},3277833729,CAFEF00D650200000000000313238909,152658232,9.30811E+15,512291288,525271093,494219931,507002282,59268,6 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,11/10/19,11/18/19,11/11/19,4/20/19,664706190,54337,6 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,651902941,11/10/18,4/20/19,G,32.73,3277833728,3277833729,N,N,N,DE,19709,USA,N,N,N,N,504,PHILADELPHIA,Mid-Atlantic,Northeast,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/18/11,N,?,N,?,N,?,N,?,N,?,Y,11/11/18,11/11/18,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{9E403BC8-6236-496F-803B-C86236C96F0B},1851704848,CAFEF00D650200000000000072543967,149654150,8.60201E+15,500153767,513002953,497430630,510249587,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,1/6/19,1/9/19,1/9/19,1/1/19,655889577,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,654127863,12/9/18,1/1/19,G,0,1851704847,1851704848,N,N,N,IL,60067,USA,N,N,N,N,602,CHICAGO,East North Central,Midwest,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,4/25/13,N,?,N,?,N,?,N,?,N,?,Y,4/22/18,4/22/18,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{CD84722B-EB65-4722-9094-9B7DE85E0594},3339810348,CAFEF00D650200000000000116845055,150154522,7.30322E+15,502393682,515264902,502395542,515266762,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,1/20/19,1/23/19,1/21/19,1/20/19,657546327,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,657549872,1/20/19,1/20/19,G,6.37,2760967726,3339810348,N,N,N,NC,27203,USA,N,N,N,N,518,GREENSBORO-H.POINT-W.SALEM,South Atlantic,South,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/27/11,N,?,N,?,Y,1/21/19,N,?,N,?,Y,1/29/19,1/29/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{675F3ACD-7692-48C2-8691-9DEEFE04588E},3043159372,CAFEF00D650200000000000308598598,151585300,7.60432E+15,508479027,521417062,505715316,518623321,61433,3 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,3/18/19,3/22/19,3/20/19,3/18/19,661879887,53349,3 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,659921826,2/21/19,3/18/19,G,121.13,3369646245,3043159372,N,N,N,NY,10024,USA,N,N,N,N,501,NEW YORK,Mid-Atlantic,Northeast,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,5,8/19/18,N,?,N,?,N,?,N,?,N,?,Y,3/5/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,8/15/18,N,?,N,?,Y,7/5/17,N,?,N,?,Y,8/17/18,N,?,N,?,Y,8/19/18,8/19/18,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,7,Deluxe Villa,3,8,7,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,309,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{560037EF-D097-477E-B281-5EC3BB3A8BDD},367900180,CAFEF00D650200000000000149222373,151970233,9.30032E+15,509834544,522787208,507444333,520371153,59245,3 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,4/25/19,4/29/19,4/26/19,3/29/19,662752478,53345,2 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,661082536,3/9/19,3/29/19,G,157.89,1261300153,367900180,N,N,N,WI,53911,USA,N,N,N,N,669,MADISON,East North Central,Midwest,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,3,10/18/18,N,?,N,?,N,?,N,?,N,?,Y,6/5/19,N,?,N,?,N,?,N,?,N,?,N,?,Y,11/15/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,6/21/19,N,?,N,?,N,?,Y,3/2/11,N,?,N,?,N,?,N,?,Y,3/2/11,Y,3/2/11,N,?,N,?,N,?,Y,10/1/12,N,?,Y,9/22/11,Y,5/21/10,N,?,N,?,Y,10/18/18,N,?,N,?,Y,10/21/18,6/21/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,2,Value,1,10,6,Moderate,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,Maximize,144,3_TO_6_MONTHS,11,Y,249,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,Y,3,N,N,N,N,N,N
{59E40C56-3A3B-4366-B91C-FF81421BEC7E},104663842,CAFEF00D650200000000000350817640,149719001,9.30772E+15,500451327,513302530,498582067,511415921,53381,6 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,1/31/19,1/23/19,2/1/19,1/3/19,656127898,53381,6 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,654871547,12/20/18,1/3/19,G,0,833032970,104663842,N,N,N,AK,99835,USA,N,N,N,N,747,JUNEAU,Pacific,West,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,1,12/18/08,N,?,N,?,N,?,N,?,N,?,Y,6/26/08,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,11/25/07,Y,11/25/07,N,?,N,?,N,?,N,?,N,?,N,?,Y,11/26/07,N,?,N,?,N,?,N,?,N,?,N,?,12/18/08,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,7,Value,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,3840,4+_years,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{66567794-28B4-48B7-82A6-4C6B3816FD0A},1129932380,CAFEF00D650200000000000362078329,150556714,9.3006E+15,504119489,517010446,503858342,516745879,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,2/7/19,2/10/19,2/10/19,2/7/19,658810066,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,658568279,2/4/19,2/7/19,G,99.54,1129932379,1129932380,N,N,N,PR,603,PRI,I,N,N,N,?,?,?,?,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,10/11/09,N,?,N,?,Y,2/10/19,N,?,N,?,N,?,2/10/19,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{127762C5-932C-45D8-B762-C5932C95D889},860280102,CAFEF00D650200000000000042319678,152689061,7.60242E+15,512464404,525445671,511370139,524339142,59235,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,4/27/19,4/30/19,4/28/19,4/22/19,664900069,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,664122108,4/12/19,4/22/19,G,125.17,2037161155,860280102,N,N,N,SC,29420,USA,N,N,N,N,519,"CHARLESTON, SC",South Atlantic,South,PREK,N,Y,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,Y,1,5/3/19,0,?,N,N,0,?,Y,4,4/29/19,N,?,N,?,N,?,Y,10/30/18,N,?,Y,3/23/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,10/25/18,N,?,N,?,N,?,Y,3/24/19,N,?,N,?,Y,8/20/18,N,?,N,?,N,?,N,?,Y,11/30/18,Y,5/19/14,Y,5/19/14,N,?,N,?,N,?,Y,11/19/16,N,?,Y,11/16/16,Y,5/18/14,N,?,N,?,Y,10/21/18,N,?,N,?,Y,12/4/18,5/3/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,Deluxe Oceanview Stateroom with Verandah,4,Canavaral,1,Bahamian,4,Deluxe Oceanview Stateroom with Verandah,SILVER,?,?,0,?,?,?,3,Deluxe,2,10,4,Deluxe,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,56,less_one_year,N,?,?,?,?,Y,52,less_one_year,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{CEEE6A4F-3EEA-4223-9570-0E13E9A51ADE},3350371325,CAFEF00D650200000000000361261024,150386324,7.30223E+15,503454994,516338587,503454992,516338585,53339,1 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,2/1/19,2/1/19,1/31/19,1/31/19,658338180,53339,1 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,658338174,1/31/19,1/31/19,G,5.33,3350371324,3350371325,N,N,N,CH,8420511,CHL,I,N,N,N,?,?,?,?,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,2/1/19,N,?,N,?,N,?,N,?,N,?,N,?,2/1/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{628EDBE8-AEE2-43DD-BBCE-0ED055757E0C},3275434049,CAFEF00D650200000000000312875620,150645072,9.30371E+15,504560396,517455783,494088461,506869454,54109,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,2/11/19,2/14/19,2/10/19,2/11/19,659160364,54169,2 DAY (1 PARK PER DAY) EXCH AGES(10+) EXPIRES,DELTA,651820863,11/9/18,2/11/19,G,0,3275434048,3275434049,N,N,N,CO,,ARG,I,N,N,N,?,?,?,?,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,11/9/18,N,?,N,?,N,?,N,?,N,?,N,?,11/9/18,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{6FB6AA60-2AE7-4D55-B6AA-602AE78D554D},480274616,CAFEF00D650200000000000205544676,151742904,7.60173E+15,508997929,521941469,508491904,521429939,59235,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,7/21/19,7/24/19,7/24/19,3/22/19,662193418,53417,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,661832624,3/18/19,3/22/19,G,16.1,2237837509,480274616,Y,N,N,TN,37179,USA,N,N,N,N,659,NASHVILLE,East South Central,South,TWEEN,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,2,7/22/17,N,?,N,?,N,?,N,?,N,?,Y,3/22/19,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/20/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,3/5/15,N,?,N,?,Y,7/26/17,N,?,N,?,N,?,3/22/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,1,Moderate,1,7,3,Moderate,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,Maximize,26,2_TO_4_WEEKS,7,Y,702,1_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{E53E2529-9CDB-4F99-9DDB-586EE7A0DB89},3362509275,CAFEF00D650200000000000007672913,151210795,9.30951E+15,506961875,519883741,504792789,517690870,54109,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,3/5/19,3/8/19,3/4/19,3/5/19,660802605,54169,2 DAY (1 PARK PER DAY) EXCH AGES(10+) EXPIRES,DELTA,659325126,2/13/19,3/5/19,G,0,2460654685,3362509275,N,N,N,,172-1044,CHL,I,N,N,N,?,?,?,?,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,2/21/16,N,?,N,?,Y,3/2/16,N,?,N,?,N,?,3/2/16,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{B5D4E18F-4440-4A7B-B1E6-460957B1638C},333623015,CAFEF00D650200000000000349869978,149664677,9.30282E+15,500270094,513120036,498063381,510890163,53485,4 DAY PARK HOPPER PLUS FL AGES(10+) EXPIRES,DELTA,1/3/19,1/10/19,1/2/19,1/2/19,656016495,53543,4 DAY PARK HOPPER PLUS FL EXCH AGES(10+) EXPIRES,DELTA,654526686,12/15/18,1/2/19,G,0,3308962258,333623015,N,N,N,FL,33140,USA,N,N,Y,N,528,MIAMI-FT. LAUDERDALE,South Atlantic,Florida,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,2,1/6/19,N,?,N,?,N,?,N,?,N,?,Y,10/31/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,12/15/18,N,?,N,?,Y,1/3/19,N,?,N,?,N,?,1/6/19,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,4,Deluxe Villa,1,1,4,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,169,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{5498435D-4C24-4FCE-9C1A-88AD8CB5901E},3259335345,CAFEF00D650200000000000309983747,148113883,9.30692E+15,492518111,505279594,492291015,505049895,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,10/30/18,10/30/18,10/29/18,10/26/18,650824177,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,650702887,10/24/18,10/26/18,G,0,3259335344,3259335345,N,N,N,TX,77449,USA,N,N,N,N,618,HOUSTON,West South Central,South,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,1/25/16,N,?,N,?,Y,10/30/18,N,?,N,?,Y,2/6/19,2/6/19,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
